eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
EFT_00035,SWIFT Sunrise Loistics LLC TRF,swift sunrise loistics llc trf,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6359,0.0,0.8,0.6583,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00035,SWIFT Sunrise Loistics LLC TRF,swift sunrise loistics llc trf,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.855,0.5772,0.0,0.8,0.6407,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00035,SWIFT Sunrise Loistics LLC TRF,swift sunrise loistics llc trf,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.7843,0.683,0.0,0.8,0.6371,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00036,delta export incorprated ltd,delta export incorprated limited,5,Delta Export Incorporated,delta export,token_index,0.5,0.9,0.767,0.0,0.8,0.7201,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00036,delta export incorprated ltd,delta export incorprated limited,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.8421,0.8561,0.0,0.8,0.7179,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00036,delta export incorprated ltd,delta export incorprated limited,5,Delta Export Incorporated,delta export inc,token_index,0.6,0.8421,0.8561,0.0,0.8,0.7179,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00037,HAVALE Unknown Entity,havale unknown entity,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.1984,0.0,0.0,0.3595,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00037,HAVALE Unknown Entity,havale unknown entity,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.0785,0.0,0.0,0.3235,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00037,HAVALE Unknown Entity,havale unknown entity,7,Kuzey Yildizi Lojistik AS,kyla,fuzzy_fallback,0.4275,0.4275,0.1668,0.0,0.0,0.2638,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00038,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.95,0.9625,0.0,0.8,0.8037,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00038,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export inc,token_index,0.6,0.95,0.9625,0.0,0.8,0.8037,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00038,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export,token_index,0.5,0.9,0.8987,0.0,0.8,0.7596,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00039,PAYMENT LOCAL STORE TRF,payment local store trf,8,Acme Corporation,acme,fuzzy_fallback,0.675,0.675,0.1064,0.0,0.0,0.3694,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00039,PAYMENT LOCAL STORE TRF,payment local store trf,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.13,0.0,0.0,0.339,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00039,PAYMENT LOCAL STORE TRF,payment local store trf,2,North Star Trading Limited,north star trdng limited,fuzzy_fallback,0.4851,0.4851,0.3101,0.0,0.0,0.3356,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00040,Random ODEMESI,random odemesi,5,Delta Export Incorporated,de,fuzzy_fallback,0.9,0.9,0.3036,0.0,0.0,0.5411,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00040,Random ODEMESI,random odemesi,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.2016,0.0,0.0,0.3605,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00040,Random ODEMESI,random odemesi,6,Indiaforensic Services,is,fuzzy_fallback,0.6,0.6,0.0975,0.0,0.0,0.3292,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00041,acme corporation,acme corporation,8,Acme Corporation,acme corporation,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00041,acme corporation,acme corporation,8,Acme Corporation,acme corp,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00041,acme corporation,acme corporation,8,Acme Corporation,acme,token_index,0.9,0.9,0.8161,0.0,0.8,0.7348,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00042,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,1.0,1.0,0.0,1.0,0.85,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00043,global energy petroleum corpoation,global energy petroleum corpoation,3,Global Energy Petroleum Corporation,global energy petroleum corp,token_index,0.5,0.9855,0.8636,0.0,1.0,0.8018,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00043,global energy petroleum corpoation,global energy petroleum corpoation,3,Global Energy Petroleum Corporation,global energy petroleum corporation,token_index,0.5,0.9855,0.8636,0.0,1.0,0.8018,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00043,global energy petroleum corpoation,global energy petroleum corpoation,3,Global Energy Petroleum Corporation,global energy petroleum,token_index,0.5,0.95,0.8831,0.0,1.0,0.7899,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00044,Random Company LTD,random company limited,1,ABC Trading Limited,abc trading limited,fuzzy_fallback,0.6024,0.6024,0.3893,0.0,0.0,0.418,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00044,Random Company LTD,random company limited,1,ABC Trading Limited,abc trading ltd,fuzzy_fallback,0.6024,0.6024,0.3893,0.0,0.0,0.418,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00044,Random Company LTD,random company limited,1,ABC Trading Limited,abc trade ltd,fuzzy_fallback,0.6333,0.6333,0.2731,0.0,0.0,0.3986,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00045,INV Acme Corporation INV,inv acme corporation inv,8,Acme Corporation,acme corporation,token_index,0.6,0.9,0.7694,0.0,0.8,0.7208,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00045,INV Acme Corporation INV,inv acme corporation inv,8,Acme Corporation,acme corp,token_index,0.6,0.9,0.7694,0.0,0.8,0.7208,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00045,INV Acme Corporation INV,inv acme corporation inv,8,Acme Corporation,acme,token_index,0.9,0.9,0.6166,0.0,0.8,0.675,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00046,Acme Corporation CORP,acme corporation corporation,8,Acme Corporation,acme corporation,token_index,0.6,0.9,0.9858,0.0,0.8,0.7858,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00046,Acme Corporation CORP,acme corporation corporation,8,Acme Corporation,acme corp,token_index,0.6,0.9,0.9858,0.0,0.8,0.7858,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00046,Acme Corporation CORP,acme corporation corporation,8,Acme Corporation,acme,token_index,0.9,0.9,0.7685,0.0,0.8,0.7206,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00047,PAYMENT Global Energy Petroleum Corporation INV,payment global energy petroleum corporation inv,3,Global Energy Petroleum Corporation,global energy petroleum corp,token_index,0.6,0.95,0.7597,0.0,1.0,0.7529,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00047,PAYMENT Global Energy Petroleum Corporation INV,payment global energy petroleum corporation inv,3,Global Energy Petroleum Corporation,global energy petroleum corporation,token_index,0.6,0.95,0.7597,0.0,1.0,0.7529,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00047,PAYMENT Global Energy Petroleum Corporation INV,payment global energy petroleum corporation inv,3,Global Energy Petroleum Corporation,global energy petroleum,token_index,0.5,0.9,0.6638,0.0,1.0,0.6991,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00048,Kuzey Yildizi Lojistik AS ODEMESI,kuzey yildizi lojistik as odemesi,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8874,0.0,1.0,0.7912,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00049,HAVALE North Star Trading Limited TRF,havale north star trading limited trf,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.7121,0.0,1.0,0.7386,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00049,HAVALE North Star Trading Limited TRF,havale north star trading limited trf,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.7121,0.0,1.0,0.7386,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00049,HAVALE North Star Trading Limited TRF,havale north star trading limited trf,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.6581,0.0,1.0,0.6974,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00050,HAVALE Sunrise Logistics LLC,havale sunrise logistics llc,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.8558,0.0,1.0,0.7817,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00050,HAVALE Sunrise Logistics LLC,havale sunrise logistics llc,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.7609,0.0,1.0,0.7283,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00050,HAVALE Sunrise Logistics LLC,havale sunrise logistics llc,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6613,0.0,1.0,0.6759,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00051,PAYMENT ACME CORPORATION ODEMESI,payment acme corporation odemesi,8,Acme Corporation,acme corporation,token_index,0.6,0.9,0.6941,0.0,0.8,0.6982,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00051,PAYMENT ACME CORPORATION ODEMESI,payment acme corporation odemesi,8,Acme Corporation,acme corp,token_index,0.6,0.9,0.6941,0.0,0.8,0.6982,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00051,PAYMENT ACME CORPORATION ODEMESI,payment acme corporation odemesi,8,Acme Corporation,acme,token_index,0.9,0.9,0.5737,0.0,0.8,0.6621,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00052,xyz holdingsinv,xyz holdingsinv,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.2009,0.0,0.0,0.3603,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00052,xyz holdingsinv,xyz holdingsinv,4,Sunrise Logistics LLC,sl,fuzzy_fallback,0.45,0.45,0.2327,0.0,0.0,0.2948,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00052,xyz holdingsinv,xyz holdingsinv,6,Indiaforensic Services,is,fuzzy_fallback,0.45,0.45,0.2056,0.0,0.0,0.2867,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00053,INV Kuzey Yildizi Lojistik S,inv kuzey yildizi lojistik s,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.9057,0.8891,0.0,1.0,0.7696,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00054,radom company,radom company,8,Acme Corporation,acme corporation,fuzzy_fallback,0.5517,0.5517,0.4732,0.0,0.0,0.4178,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00054,radom company,radom company,8,Acme Corporation,acme corp,fuzzy_fallback,0.5517,0.5517,0.4732,0.0,0.0,0.4178,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00054,radom company,radom company,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.2305,0.0,0.0,0.3691,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00055,North Sar Trading Limited,north sar trading limited,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.9804,0.7514,0.0,0.8,0.7556,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00055,North Sar Trading Limited,north sar trading limited,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.9804,0.7514,0.0,0.8,0.7556,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00055,North Sar Trading Limited,north sar trading limited,2,North Star Trading Limited,north star trade ltd,token_index,0.6,0.898,0.7037,0.0,0.8,0.7001,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00056,North Star Trading Limited ODEMESI,north star trading limited odemesi,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.8011,0.0,1.0,0.7653,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00056,North Star Trading Limited ODEMESI,north star trading limited odemesi,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.8011,0.0,1.0,0.7653,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
